projis,GEOID,area_fraction
S13400,250092214002,1.000000000000000
S13403,250092214002,1.000000000000000
S13388,250092214003,1.000000000000000
S13389,250092214003,1.000000000000000
S13398,250092214003,1.000000000000000
S13400,250092214003,1.000000000000000
S13403,250092214003,1.000000000000000
S13388,250092215001,1.000000000000000
S13389,250092215001,1.000000000000000
S13398,250092215001,1.000000000000000
S13400,250092215001,1.000000000000000
S13403,250092215001,1.000000000000000
S13388,250092215002,0.991108769461567
S13389,250092215002,0.991108769461567
S13398,250092215002,0.995314950365161
S13400,250092215002,0.995314950365161
S13403,250092215002,0.995314950365161
S13388,250092216001,0.995732308321461
S13389,250092216001,0.995732308321461
S13398,250092216001,0.999999968481298
S13400,250092216001,0.999999968481298
S13403,250092216001,0.999999968481298
S13388,250092216002,1.000000000000000
S13389,250092216002,1.000000000000000
S13398,250092216002,1.000000000000000
S13400,250092216002,1.000000000000000
S13403,250092216002,1.000000000000000
S13388,250092216003,1.000000000000000
S13389,250092216003,1.000000000000000
S13398,250092216003,1.000000000000000
S13400,250092216003,1.000000000000000
S13403,250092216003,1.000000000000000
S13388,250092217001,1.000000000000000
S13389,250092217001,1.000000000000000
S13398,250092217001,1.000000000000000
S13400,250092217001,1.000000000000000
S13403,250092217001,1.000000000000000
S13388,250092217002,0.998459116393351
S13389,250092217002,0.998459116393351
S13398,250092217002,0.999354107074946
S13400,250092217002,0.999354107074946
S13403,250092217002,0.999354107074946
S13388,250092218001,0.998190166214233
S13389,250092218001,0.998190166214233
S13398,250092218001,1.000000004149281
S13400,250092218001,1.000000004149281
S13403,250092218001,1.000000004149281
S13388,250092218002,0.986129693578965
S13389,250092218002,0.986129693578965
S13398,250092218002,0.982655304173993
S13400,250092218002,0.982655304173993
S13403,250092218002,0.982655304173993
S13388,250092219011,0.999999984773966
S13389,250092219011,0.999999984773966
S13396,250092219011,0.000104581359624
S13398,250092219011,0.999999984773966
S13400,250092219011,0.999999984773966
S13403,250092219011,0.999999984773966
S13388,250092219012,1.000000005106320
S13389,250092219012,1.000000005106320
S13396,250092219012,0.000555526627184
S13398,250092219012,1.000000005106320
S13400,250092219012,1.000000005106320
S13403,250092219012,1.000000005106320
S13388,250092219013,0.987494121533390
S13389,250092219013,0.987494121533390
S13398,250092219013,0.992206713864477
S13400,250092219013,0.992206713864477
S13403,250092219013,0.992206713864477
S13388,250092219021,0.996817720575330
S13389,250092219021,0.996817720575330
S13398,250092219021,0.998162020515921
S13400,250092219021,0.998162020515921
S13403,250092219021,0.998162020515921
S13388,250092219022,1.000000001503752
S13389,250092219022,1.000000001503752
S13398,250092219022,0.999895346196526
S13400,250092219022,0.999895346196526
S13403,250092219022,0.999895346196526
S13388,250092219023,0.997786168455017
S13389,250092219023,0.997786168455017
S13398,250092219023,0.996940515379841
S13400,250092219023,0.996940515379841
S13403,250092219023,0.996940515379841
S13388,250092221001,0.999999995893977
S13389,250092221001,0.999999995893977
S13396,250092221001,0.000011354047930
S13398,250092221001,0.999999995893977
S13400,250092221001,0.999999995893977
S13403,250092221001,0.999999995893977
S13388,250092221002,1.000000007513373
S13389,250092221002,1.000000007513373
S13396,250092221002,0.000266553981532
S13398,250092221002,1.000000007513373
S13400,250092221002,1.000000007513373
S13403,250092221002,1.000000007513373
S13388,250092221003,1.000000036240160
S13389,250092221003,1.000000036240160
S13398,250092221003,0.997111624797001
S13400,250092221003,0.997111624797001
S13403,250092221003,0.997111624797001
S13388,250092231001,0.999999999087644
S13389,250092231001,0.999999999087644
S13396,250092231001,0.003570325251410
S13398,250092231001,0.999436507394186
S13400,250092231001,0.999436507394186
S13403,250092231001,0.999436507394186
S13396,250173603001,1.000000000000000
