projis,GEOID,area_fraction
S13390,25017383200,1.000000002056946
S13391,25017383200,1.000000002056946
S13392,25017383200,1.000000002056946
S13396,25017383200,0.999842693594232
S13398,25017383200,1.000000002056946
S13400,25017383200,1.000000002056946
S13403,25017383200,1.000000002056946
S13390,25017383300,1.000000000000000
S13391,25017383300,1.000000000000000
S13392,25017383300,1.000000000000000
S13396,25017383300,1.000000000000000
S13398,25017383300,1.000000000000000
S13400,25017383300,1.000000000000000
S13403,25017383300,1.000000000000000
S13390,25017383401,1.000000000000000
S13391,25017383401,1.000000000000000
S13392,25017383401,1.000000000000000
S13396,25017383401,1.000000000000000
S13398,25017383401,1.000000000000000
S13400,25017383401,1.000000000000000
S13403,25017383401,1.000000000000000
S13390,25017383402,1.000000000000000
S13391,25017383402,1.000000000000000
S13392,25017383402,1.000000000000000
S13396,25017383402,1.000000000000000
S13398,25017383402,1.000000000000000
S13400,25017383402,1.000000000000000
S13403,25017383402,1.000000000000000
S13390,25017383501,1.000000000000000
S13391,25017383501,1.000000000000000
S13392,25017383501,1.000000000000000
S13396,25017383501,1.000000000000000
S13398,25017383501,1.000000000000000
S13400,25017383501,1.000000000000000
S13403,25017383501,1.000000000000000
S13390,25017383502,1.000000000000000
S13391,25017383502,1.000000000000000
S13392,25017383502,1.000000000000000
S13396,25017383502,1.000000000000000
S13398,25017383502,1.000000000000000
S13400,25017383502,1.000000000000000
S13403,25017383502,1.000000000000000
S13390,25017383600,1.000000000000000
S13391,25017383600,1.000000000000000
S13392,25017383600,1.000000000000000
S13396,25017383600,1.000000000000000
S13398,25017383600,1.000000000000000
S13400,25017383600,1.000000000000000
S13403,25017383600,1.000000000000000
S13390,25017383700,1.000000000000000
S13391,25017383700,1.000000000000000
S13392,25017383700,1.000000000000000
S13396,25017383700,1.000000000000000
S13398,25017383700,1.000000000000000
S13400,25017383700,1.000000000000000
S13403,25017383700,1.000000000000000
S13390,25017383800,0.999999998517078
S13391,25017383800,0.999999998517078
S13392,25017383800,0.999999998517078
S13396,25017383800,0.999897008310349
S13398,25017383800,0.999999998517078
S13400,25017383800,0.999999998517078
S13403,25017383800,0.999999998517078
S13390,25017383902,0.999999999540897
S13391,25017383902,0.999999999540897
S13392,25017383902,0.999999999540897
S13396,25017383902,0.999973240182036
S13398,25017383902,0.999999999540897
S13400,25017383902,0.999999999540897
S13403,25017383902,0.999999999540897
S13390,25017383903,1.000000000000000
S13391,25017383903,1.000000000000000
S13392,25017383903,1.000000000000000
S13396,25017383903,1.000000000000000
S13398,25017383903,1.000000000000000
S13400,25017383903,1.000000000000000
S13403,25017383903,1.000000000000000
S13390,25017383904,1.000000000802914
S13391,25017383904,1.000000000802914
S13392,25017383904,1.000000000802914
S13396,25017383904,0.999978619184177
S13398,25017383904,1.000000000802914
S13400,25017383904,1.000000000802914
S13403,25017383904,1.000000000802914
S13390,25017384003,0.999999999134206
S13391,25017384003,0.999999999134206
S13392,25017384003,0.999999999134206
S13396,25017384003,0.999819228893846
S13398,25017384003,0.999999999134206
S13400,25017384003,0.999999999134206
S13403,25017384003,0.999999999134206
S13390,25017384004,1.000000000000000
S13391,25017384004,1.000000000000000
S13392,25017384004,1.000000000000000
S13396,25017384004,1.000000000000000
S13398,25017384004,1.000000000000000
S13400,25017384004,1.000000000000000
S13403,25017384004,1.000000000000000
S13396,25025040801,0.927398547260985
S13398,25025040801,0.928874743730223
S13400,25025040801,0.928874743730223
