CTPS_ID,PROJECT_NUMBER,TIP_ID,CTPS_ID_1,TIP_ID_1,project_name,CTPS_ID_text
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2075,,2075,2075.000000000000000,2075,Arlington- Broadway Complete Streets 25% Design,2075
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
